site_id,ts_utc,asset_id,asset_class,event_type,data_source,sim_run_id
11111111-1111-1111-1111-111111111111,2026-07-07T17:53:07.001031Z,b97789b5-3963-497d-9ca7-5b65e0168234,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:53:07.029973Z,96b10b07-87e0-4dd5-8a2b-376532cbd8ec,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:53:31.744137Z,0cb1b8c6-c948-4937-8bf6-187442a7be1a,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:54:06.480175Z,9be45c35-ab40-4b47-8ea6-c4eecb5860b4,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:54:26.421838Z,30892fc2-9078-4ec6-a8dc-006bc667cea3,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:54:45.489857Z,44444820-2eae-438b-8058-c3b01b89fef6,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:54:45.584222Z,a1111111-0001-0001-0001-000000000005,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:55:01.850179Z,aff36072-eff1-4a55-be44-a55f5f8891e7,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:55:09.911001Z,2bc9a4a0-5f7d-4f1c-bdcd-d9a96efa9fc5,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:55:20.806564Z,54aeb4ca-1a75-491a-8dcd-974035642eb7,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:56:03.929898Z,5604331f-284d-4768-a521-b60693aebe25,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:56:24.856978Z,c9746783-5432-47a5-aaf9-1f8a2978d03c,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:56:46.882214Z,b2222222-0002-0002-0002-000000000001,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:56:52.888957Z,380f0f38-a540-4f24-9ee3-a7112d4c6f23,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:56:58.275593Z,252ba623-b097-4ac4-8c0b-3cffa951448e,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:57:18.125155Z,12cb06f0-cf74-436f-a37a-e660a52dc7e6,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:57:43.419153Z,5cee8fb3-d21e-46e2-88b1-5223114b1578,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:57:53.206082Z,ca2624fc-c97d-4033-af1b-bf97756d3ad9,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:57:57.551319Z,8ef51846-f36e-47a8-8082-016079ed724c,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:00.412351Z,6fdd7f85-9754-43fc-8b73-bafcfef54374,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:03.981707Z,3db69802-2cd3-433b-85ed-4f24ad8be006,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:06.243435Z,8eeaaef3-086f-40c8-9e90-1b91d50d3333,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:09.356025Z,34eff65e-af05-485c-bcc6-df10f99c219a,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:16.361784Z,b14db297-e308-4ce6-8cce-88edbafce40e,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:17.079318Z,5fe5fe42-3237-4734-b819-37876ceb4454,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:34.056778Z,4b179b26-a48b-4f65-aad1-74ce3179a85d,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:35.788950Z,9e05d00e-41f2-4334-b25d-be7588560e82,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:37.503943Z,091fa637-9f10-4cef-81e1-3ac58ee652a4,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:44.972176Z,00cc3d0a-2518-446b-b9b7-e025e293e37b,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:49.546093Z,99ddf4ff-96d7-4257-b1ce-cb9437335ce8,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:49.572121Z,0cb0532c-6fbb-4ec7-abfb-69e7681e6630,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:51.203342Z,0ea2ccfe-bbb0-4da0-b3c3-d4a9ef9a1fb7,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:51.850467Z,236edd3e-abd5-45f5-a053-7f66ab682162,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:56.816206Z,d0887837-3455-4e45-945a-2d9dd7f4bfbb,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:57.069909Z,b2222222-0002-0002-0002-000000000004,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:58.887471Z,d9d2a011-ac98-4567-87bd-ad70810ded40,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:58:59.681210Z,c8ae20e3-3613-4ad1-b003-274321c4a101,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:59:02.572416Z,c3333333-0003-0003-0003-000000000003,zoox_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:59:05.817408Z,1e6aa7f6-c47a-40fa-9d8e-8ea38d5f6173,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:59:07.985332Z,72ccc3d4-87f6-47d2-be7f-044ac67e7cc0,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:59:08.939138Z,23cd462c-e81e-499c-ad8f-f9d57ea03fa9,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:59:09.609856Z,a45682eb-242b-42d2-9b15-703b54a3e4cc,tesla_model_y_robotaxi_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:59:09.848457Z,1225f10e-1355-45d5-ae28-2fdffd243425,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T17:59:10.000914Z,54ec9dcb-76c1-4a7a-84e5-43ea4b3a7c8a,waymo_jaguar_ipace_2024,departure,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:18:00.266867Z,99ddf4ff-96d7-4257-b1ce-cb9437335ce8,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:20:00.360832Z,8eeaaef3-086f-40c8-9e90-1b91d50d3333,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:22:00.330559Z,380f0f38-a540-4f24-9ee3-a7112d4c6f23,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:22:00.330559Z,34eff65e-af05-485c-bcc6-df10f99c219a,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:22:00.330559Z,54aeb4ca-1a75-491a-8dcd-974035642eb7,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:24:00.338690Z,c8ae20e3-3613-4ad1-b003-274321c4a101,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:26:00.179069Z,d0887837-3455-4e45-945a-2d9dd7f4bfbb,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:26:00.179069Z,a45682eb-242b-42d2-9b15-703b54a3e4cc,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:26:00.179069Z,c3333333-0003-0003-0003-000000000003,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:28:00.221546Z,9e05d00e-41f2-4334-b25d-be7588560e82,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:30:00.313317Z,00cc3d0a-2518-446b-b9b7-e025e293e37b,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:30:00.313317Z,4c3a7261-79d3-43bf-a498-1971ad39b937,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:34:00.269143Z,091fa637-9f10-4cef-81e1-3ac58ee652a4,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:38:00.347837Z,ec5d2c18-bc65-400e-a9db-811be2b75659,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:38:00.347837Z,c9746783-5432-47a5-aaf9-1f8a2978d03c,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:38:00.347837Z,72ccc3d4-87f6-47d2-be7f-044ac67e7cc0,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:40:00.342540Z,12cb06f0-cf74-436f-a37a-e660a52dc7e6,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:40:00.342540Z,9be45c35-ab40-4b47-8ea6-c4eecb5860b4,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:44:00.337464Z,96b10b07-87e0-4dd5-8a2b-376532cbd8ec,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:44:00.337464Z,b97789b5-3963-497d-9ca7-5b65e0168234,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:48:00.283066Z,3db69802-2cd3-433b-85ed-4f24ad8be006,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:50:00.453904Z,5604331f-284d-4768-a521-b60693aebe25,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:50:00.453904Z,5fe5fe42-3237-4734-b819-37876ceb4454,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:54:00.254904Z,ca2624fc-c97d-4033-af1b-bf97756d3ad9,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:54:00.254904Z,0cb1b8c6-c948-4937-8bf6-187442a7be1a,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:54:00.254904Z,9f5d69bb-e932-4fa9-a659-4417bc861d00,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:56:00.266015Z,a1111111-0001-0001-0001-000000000001,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:56:00.266015Z,44444820-2eae-438b-8058-c3b01b89fef6,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T18:58:00.363502Z,5ea53696-baea-4459-8201-53059e64b6ec,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:00:00.240462Z,b19025e6-7990-4ab9-93a5-31eb9734e50b,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:04:00.361837Z,0cb0532c-6fbb-4ec7-abfb-69e7681e6630,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:04:00.361837Z,23cd462c-e81e-499c-ad8f-f9d57ea03fa9,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:04:00.361837Z,252ba623-b097-4ac4-8c0b-3cffa951448e,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:08:00.348991Z,4b179b26-a48b-4f65-aad1-74ce3179a85d,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:12:00.293944Z,73e4a749-9f4f-4586-8c73-7351786ca4a9,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:12:00.293944Z,cadd7c81-433d-4158-90ac-b08ecbdcdf7a,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:16:00.311978Z,814c9bc7-cf99-4028-93ba-1896279b574a,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:16:00.311978Z,dd1579b1-5ab4-407f-a648-f05cc56f401b,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:24:00.285300Z,0ea2ccfe-bbb0-4da0-b3c3-d4a9ef9a1fb7,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:24:00.285300Z,d9d2a011-ac98-4567-87bd-ad70810ded40,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:30:00.345228Z,616a06de-9b62-4c6a-8d87-70dd2a5a1aa0,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:30:00.345228Z,54ec9dcb-76c1-4a7a-84e5-43ea4b3a7c8a,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:32:00.287294Z,b2222222-0002-0002-0002-000000000004,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:34:00.243923Z,8ef51846-f36e-47a8-8082-016079ed724c,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:34:00.243923Z,b2222222-0002-0002-0002-000000000005,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:36:00.215539Z,77ecd026-12cb-458e-900a-4602511728d8,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:38:00.249278Z,c7d24f18-164f-46f1-88aa-6f747c6668fc,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:38:00.249278Z,5cee8fb3-d21e-46e2-88b1-5223114b1578,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:46:00.290652Z,1225f10e-1355-45d5-ae28-2fdffd243425,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:48:00.178912Z,6fdd7f85-9754-43fc-8b73-bafcfef54374,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:50:00.339439Z,d5dd0338-bbbb-4fd1-b529-d0fba31da0cd,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:50:00.339439Z,1b9b6ea1-ed97-4a07-9b72-4be8a7189792,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:54:00.337258Z,2bc9a4a0-5f7d-4f1c-bdcd-d9a96efa9fc5,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T19:58:00.309319Z,03d72f9c-de16-42ad-a6a2-2434511781c5,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:00:00.492202Z,b14db297-e308-4ce6-8cce-88edbafce40e,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:02:00.264448Z,c3333333-0003-0003-0003-000000000004,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:02:00.264448Z,da022fb5-45f9-4a77-9fb8-d14db1e3a5b3,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:08:00.357740Z,b2222222-0002-0002-0002-000000000001,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:08:00.357740Z,73e86c55-4eeb-43b3-943d-f700b40386af,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:10:00.198535Z,bfbaf0b2-48ad-4283-8391-80f301eda2be,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:20:00.316834Z,aff36072-eff1-4a55-be44-a55f5f8891e7,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:20:00.316834Z,1e6aa7f6-c47a-40fa-9d8e-8ea38d5f6173,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:28:00.286066Z,f5c7d2a9-f6b6-46bb-8e61-5da2ec54b7db,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:32:00.284532Z,02ff42a9-de41-42d2-bfb9-00b681c02178,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:34:00.251809Z,28417bea-eb30-4e9f-8ad8-3da0f1842398,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:52:00.268452Z,f0077a3a-5a40-4d50-bbe9-95a81a4acc8d,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:54:00.364307Z,b2222222-0002-0002-0002-000000000003,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:56:00.248199Z,2cd2cbf3-9de8-48c0-9bd8-935aedb744d7,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T20:58:00.264092Z,a1111111-0001-0001-0001-000000000004,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:02:00.377402Z,a1111111-0001-0001-0001-000000000005,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:02:00.377402Z,9e209f49-b30d-4544-a310-c76b3fbe8529,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:10:00.371719Z,9458a4a5-a209-4e6d-a45b-470c4d664cbe,tesla_model_y_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:12:00.319768Z,c3333333-0003-0003-0003-000000000001,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:14:00.261798Z,37aee690-ce21-4aed-b9c1-12ff83521fa9,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:16:00.281657Z,30892fc2-9078-4ec6-a8dc-006bc667cea3,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:28:00.386944Z,236edd3e-abd5-45f5-a053-7f66ab682162,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T21:48:00.379971Z,58f68551-abe5-439c-9835-f1c46612ca05,zoox_robotaxi_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T22:56:00.264996Z,a1111111-0001-0001-0001-000000000006,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
11111111-1111-1111-1111-111111111111,2026-07-07T23:20:00.311208Z,cb4faba2-c3d5-467f-a1b9-e8f69f266401,waymo_jaguar_ipace_2024,arrival,twin,237029f1-4e1f-4dc4-81ea-26b45ba99cb6
