site_id,ts_utc,generation_kw,load_kw,bess_soc,bess_capacity_kwh,solar_kw,genset_kw,grid_import_kw,grid_export_kw,bess_output_kw,ev_charging_kw,building_load_kw,lighting_load_kw,data_source,sim_run_id
11111111-1111-1111-1111-111111111111,2026-06-06T02:00:54.494177Z,0.0,55.9,20.13,3000.00,0.00,,55.90,0.00,0.00,0.00,55.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:00:57.119642Z,0.0,58.1,18.09,3000.00,0.00,,58.10,0.00,0.00,0.00,58.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:01:09.560737Z,0.0,51.4,37.44,3000.00,0.00,,51.40,0.00,0.00,0.00,51.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:02:40.127148Z,0.0,51.4,26.27,3000.00,0.00,,51.40,0.00,0.00,0.00,51.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:02:50.598060Z,0.0,56.8,16.62,3000.00,0.00,,56.80,0.00,0.00,0.00,56.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:02:56.857031Z,0.0,46.9,24.95,3000.00,0.00,,46.90,0.00,0.00,0.00,46.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:04:53.362000Z,0.0,44.1,11.47,3000.00,0.00,,44.10,0.00,0.00,0.00,44.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:04:56.776158Z,0.0,57.4,15.04,3000.00,0.00,,57.40,0.00,0.00,0.00,57.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:05:07.031670Z,0.0,47.4,22.94,3000.00,0.00,,47.40,0.00,0.00,0.00,47.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:05:35.438830Z,0.0,56.6,17.92,3000.00,0.00,,56.60,0.00,0.00,0.00,56.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:05:49.062336Z,0.0,57.4,12.42,3000.00,0.00,,57.40,0.00,0.00,0.00,57.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:07:18.563759Z,0.0,55.4,13.01,3000.00,0.00,,55.40,0.00,0.00,0.00,55.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:07:28.871623Z,0.0,54.0,20.56,3000.00,0.00,,54.00,0.00,0.00,0.00,54.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:07:52.147550Z,0.0,52.8,24.77,3000.00,0.00,,52.80,0.00,0.00,0.00,52.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:09:14.079564Z,0.0,59.1,27.86,3000.00,0.00,,59.10,0.00,0.00,0.00,59.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:09:23.051664Z,0.0,60.1,13.11,3000.00,0.00,,60.10,0.00,0.00,0.00,60.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:09:28.779442Z,0.0,52.7,25.42,3000.00,0.00,,52.70,0.00,0.00,0.00,52.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:15:28.106439Z,0.0,56.4,18.40,3000.00,0.00,,56.40,0.00,0.00,0.00,56.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:15:38.280523Z,0.0,52.6,12.88,3000.00,0.00,,52.60,0.00,0.00,0.00,52.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:15:44.439438Z,0.0,49.6,25.26,3000.00,0.00,,49.60,0.00,0.00,0.00,49.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:15:48.337200Z,0.0,57.0,23.39,3000.00,0.00,,57.00,0.00,0.00,0.00,57.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:16:50.760101Z,0.0,58.1,15.62,3000.00,0.00,,58.10,0.00,0.00,0.00,58.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:16:58.715081Z,0.0,66.2,14.38,3000.00,0.00,,66.20,0.00,0.00,0.00,66.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:17:05.934854Z,0.0,44.5,15.41,3000.00,0.00,,44.50,0.00,0.00,0.00,44.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:17:51.172934Z,0.0,47.4,26.32,3000.00,0.00,,47.40,0.00,0.00,0.00,47.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:18:03.376314Z,0.0,63.0,27.40,3000.00,0.00,,63.00,0.00,0.00,0.00,63.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:18:10.216440Z,0.0,57.7,28.53,3000.00,0.00,,57.70,0.00,0.00,0.00,57.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:18:54.764046Z,0.0,54.1,22.38,3000.00,0.00,,54.10,0.00,0.00,0.00,54.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:19:03.939454Z,0.0,51.6,28.84,3000.00,0.00,,51.60,0.00,0.00,0.00,51.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:20:40.379945Z,0.0,48.2,28.53,3000.00,0.00,,48.20,0.00,0.00,0.00,48.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:20:46.066200Z,0.0,49.1,25.28,3000.00,0.00,,49.10,0.00,0.00,0.00,49.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:20:50.553461Z,0.0,53.4,27.78,3000.00,0.00,,53.40,0.00,0.00,0.00,53.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:20:57.938509Z,0.0,60.4,27.27,3000.00,0.00,,60.40,0.00,0.00,0.00,60.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:21:07.850901Z,0.0,47.4,24.96,3000.00,0.00,,47.40,0.00,0.00,0.00,47.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:21:14.825756Z,0.0,59.8,16.47,3000.00,0.00,,59.80,0.00,0.00,0.00,59.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:21:22.847549Z,0.0,56.9,12.33,3000.00,0.00,,56.90,0.00,0.00,0.00,56.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:23:36.343508Z,0.0,55.5,27.90,3000.00,0.00,,55.50,0.00,0.00,0.00,55.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:23:44.782302Z,0.0,55.1,21.68,3000.00,0.00,,55.10,0.00,0.00,0.00,55.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:25:29.643616Z,0.0,59.7,28.43,3000.00,0.00,,59.70,0.00,0.00,0.00,59.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:25:42.262631Z,0.0,51.4,15.62,3000.00,0.00,,51.40,0.00,0.00,0.00,51.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:25:47.973462Z,0.0,64.5,20.63,3000.00,0.00,,64.50,0.00,0.00,0.00,64.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:25:57.359806Z,0.0,60.8,16.01,3000.00,0.00,,60.80,0.00,0.00,0.00,60.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:26:07.301548Z,0.0,60.5,16.88,3000.00,0.00,,60.50,0.00,0.00,0.00,60.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:26:23.744675Z,0.0,59.3,17.18,3000.00,0.00,,59.30,0.00,0.00,0.00,59.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:26:34.540590Z,0.0,60.7,25.64,3000.00,0.00,,60.70,0.00,0.00,0.00,60.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:26:43.986728Z,0.0,49.8,12.74,3000.00,0.00,,49.80,0.00,0.00,0.00,49.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:26:44.856966Z,0.0,54.5,15.59,3000.00,0.00,,54.50,0.00,0.00,0.00,54.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:26:49.825962Z,0.0,53.0,17.81,3000.00,0.00,,53.00,0.00,0.00,0.00,53.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:27:46.241346Z,0.0,49.1,20.31,3000.00,0.00,,49.10,0.00,0.00,0.00,49.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:27:57.468400Z,0.0,44.3,17.29,3000.00,0.00,,44.30,0.00,0.00,0.00,44.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:28:07.254063Z,0.0,53.2,17.46,3000.00,0.00,,53.20,0.00,0.00,0.00,53.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:28:07.410374Z,0.0,59.7,13.00,3000.00,0.00,,59.70,0.00,0.00,0.00,59.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:28:13.320946Z,0.0,46.7,17.66,3000.00,0.00,,46.70,0.00,0.00,0.00,46.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:28:15.727846Z,0.0,64.2,25.41,3000.00,0.00,,64.20,0.00,0.00,0.00,64.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:28:21.249835Z,0.0,45.6,22.79,3000.00,0.00,,45.60,0.00,0.00,0.00,45.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:28:32.781663Z,0.0,60.8,27.76,3000.00,0.00,,60.80,0.00,0.00,0.00,60.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:28:38.442540Z,0.0,57.9,14.97,3000.00,0.00,,57.90,0.00,0.00,0.00,57.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:30:05.248475Z,0.0,57.2,72.87,3000.00,0.00,,57.20,0.00,0.00,0.00,57.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:30:34.105297Z,0.0,45.7,18.19,3000.00,0.00,,45.70,0.00,0.00,0.00,45.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:30:45.841060Z,0.0,53.0,23.27,3000.00,0.00,,53.00,0.00,0.00,0.00,53.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:30:54.494177Z,0.0,47.5,20.00,3000.00,0.00,,47.50,0.00,0.00,0.00,47.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:30:57.119642Z,0.0,47.4,17.98,3000.00,0.00,,47.40,0.00,0.00,0.00,47.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:31:09.560737Z,0.0,63.5,37.32,3000.00,0.00,,63.50,0.00,0.00,0.00,63.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:32:40.127148Z,0.0,50.6,26.13,3000.00,0.00,,50.60,0.00,0.00,0.00,50.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:32:50.598060Z,0.0,60.0,16.50,3000.00,0.00,,60.00,0.00,0.00,0.00,60.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:32:56.857031Z,0.0,48.2,24.82,3000.00,0.00,,48.20,0.00,0.00,0.00,48.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:34:56.776158Z,0.0,40.7,14.90,3000.00,0.00,,40.70,0.00,0.00,0.00,40.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:35:07.031670Z,0.0,48.8,22.79,3000.00,0.00,,48.80,0.00,0.00,0.00,48.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:35:35.438830Z,0.0,59.3,17.79,3000.00,0.00,,59.30,0.00,0.00,0.00,59.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:35:49.062336Z,0.0,52.4,12.29,3000.00,0.00,,52.40,0.00,0.00,0.00,52.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:37:18.563759Z,0.0,50.9,12.88,3000.00,0.00,,50.90,0.00,0.00,0.00,50.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:37:28.871623Z,0.0,55.0,20.44,3000.00,0.00,,55.00,0.00,0.00,0.00,55.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:37:52.147550Z,0.0,51.3,24.64,3000.00,0.00,,51.30,0.00,0.00,0.00,51.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:39:14.079564Z,0.0,56.7,27.73,3000.00,0.00,,56.70,0.00,0.00,0.00,56.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:39:23.051664Z,0.0,48.5,12.96,3000.00,0.00,,48.50,0.00,0.00,0.00,48.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:39:28.779442Z,0.0,52.4,25.29,3000.00,0.00,,52.40,0.00,0.00,0.00,52.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:45:28.106439Z,0.0,49.2,18.26,3000.00,0.00,,49.20,0.00,0.00,0.00,49.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:45:38.280523Z,0.0,63.2,12.74,3000.00,0.00,,63.20,0.00,0.00,0.00,63.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:45:44.439438Z,0.0,54.3,25.11,3000.00,0.00,,54.30,0.00,0.00,0.00,54.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:45:48.337200Z,0.0,43.9,23.26,3000.00,0.00,,43.90,0.00,0.00,0.00,43.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:46:50.760101Z,0.0,59.2,15.48,3000.00,0.00,,59.20,0.00,0.00,0.00,59.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:46:58.715081Z,0.0,49.8,14.26,3000.00,0.00,,49.80,0.00,0.00,0.00,49.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:47:05.934854Z,0.0,71.0,15.28,3000.00,0.00,,71.00,0.00,0.00,0.00,71.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:47:51.172934Z,0.0,56.6,26.17,3000.00,0.00,,56.60,0.00,0.00,0.00,56.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:48:03.376314Z,0.0,66.6,27.25,3000.00,0.00,,66.60,0.00,0.00,0.00,66.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:48:10.216440Z,0.0,53.2,28.40,3000.00,0.00,,53.20,0.00,0.00,0.00,53.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:48:54.764046Z,0.0,64.9,22.26,3000.00,0.00,,64.90,0.00,0.00,0.00,64.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:49:03.939454Z,0.0,49.2,28.71,3000.00,0.00,,49.20,0.00,0.00,0.00,49.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:50:40.379945Z,0.0,54.5,28.38,3000.00,0.00,,54.50,0.00,0.00,0.00,54.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:50:46.066200Z,0.0,54.9,25.16,3000.00,0.00,,54.90,0.00,0.00,0.00,54.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:50:50.553461Z,0.0,70.1,27.66,3000.00,0.00,,70.10,0.00,0.00,0.00,70.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:50:57.938509Z,0.0,52.1,27.16,3000.00,0.00,,52.10,0.00,0.00,0.00,52.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:51:07.850901Z,0.0,59.2,24.84,3000.00,0.00,,59.20,0.00,0.00,0.00,59.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:51:14.825756Z,0.0,43.1,16.32,3000.00,0.00,,43.10,0.00,0.00,0.00,43.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:51:22.847549Z,0.0,63.3,12.19,3000.00,0.00,,63.30,0.00,0.00,0.00,63.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:53:36.343508Z,0.0,54.6,27.76,3000.00,0.00,,54.60,0.00,0.00,0.00,54.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:53:44.782302Z,0.0,57.7,21.52,3000.00,0.00,,57.70,0.00,0.00,0.00,57.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:55:29.643616Z,0.0,61.2,28.30,3000.00,0.00,,61.20,0.00,0.00,0.00,61.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:55:42.262631Z,0.0,51.2,15.48,3000.00,0.00,,51.20,0.00,0.00,0.00,51.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:55:47.973462Z,0.0,54.1,20.48,3000.00,0.00,,54.10,0.00,0.00,0.00,54.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:55:57.359806Z,0.0,58.6,15.88,3000.00,0.00,,58.60,0.00,0.00,0.00,58.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:56:07.301548Z,0.0,49.8,16.76,3000.00,0.00,,49.80,0.00,0.00,0.00,49.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:56:23.744675Z,0.0,58.5,17.04,3000.00,0.00,,58.50,0.00,0.00,0.00,58.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:56:34.540590Z,0.0,60.9,25.49,3000.00,0.00,,60.90,0.00,0.00,0.00,60.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:56:43.986728Z,0.0,47.9,12.63,3000.00,0.00,,47.90,0.00,0.00,0.00,47.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:56:44.856966Z,0.0,50.6,15.46,3000.00,0.00,,50.60,0.00,0.00,0.00,50.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:56:49.825962Z,0.0,53.5,17.67,3000.00,0.00,,53.50,0.00,0.00,0.00,53.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:57:46.241346Z,0.0,63.0,20.16,3000.00,0.00,,63.00,0.00,0.00,0.00,63.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:57:57.468400Z,0.0,46.6,17.14,3000.00,0.00,,46.60,0.00,0.00,0.00,46.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:58:07.254063Z,0.0,53.6,17.33,3000.00,0.00,,53.60,0.00,0.00,0.00,53.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:58:07.410374Z,0.0,56.0,12.87,3000.00,0.00,,56.00,0.00,0.00,0.00,56.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:58:13.320946Z,0.0,55.4,17.54,3000.00,0.00,,55.40,0.00,0.00,0.00,55.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:58:15.727846Z,0.0,58.1,25.30,3000.00,0.00,,58.10,0.00,0.00,0.00,58.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:58:21.249835Z,0.0,48.4,22.65,3000.00,0.00,,48.40,0.00,0.00,0.00,48.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:58:32.781663Z,0.0,56.4,27.62,3000.00,0.00,,56.40,0.00,0.00,0.00,56.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T02:58:38.442540Z,0.0,53.8,14.82,3000.00,0.00,,53.80,0.00,0.00,0.00,53.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:00:05.248475Z,0.0,54.4,72.75,3000.00,0.00,,54.40,0.00,0.00,0.00,54.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:00:34.105297Z,0.0,49.6,18.06,3000.00,0.00,,49.60,0.00,0.00,0.00,49.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:00:45.841060Z,0.0,50.6,23.13,3000.00,0.00,,50.60,0.00,0.00,0.00,50.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:00:54.494177Z,0.0,59.1,19.87,3000.00,0.00,,59.10,0.00,0.00,0.00,59.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:00:57.119642Z,0.0,49.0,17.83,3000.00,0.00,,49.00,0.00,0.00,0.00,49.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:01:09.560737Z,0.0,59.4,37.20,3000.00,0.00,,59.40,0.00,0.00,0.00,59.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:02:40.127148Z,0.0,47.8,25.98,3000.00,0.00,,47.80,0.00,0.00,0.00,47.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:02:50.598060Z,0.0,55.9,16.34,3000.00,0.00,,55.90,0.00,0.00,0.00,55.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:02:56.857031Z,0.0,63.1,24.70,3000.00,0.00,,63.10,0.00,0.00,0.00,63.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:04:56.776158Z,0.0,46.4,14.75,3000.00,0.00,,46.40,0.00,0.00,0.00,46.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:05:07.031670Z,0.0,56.3,22.64,3000.00,0.00,,56.30,0.00,0.00,0.00,56.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:05:35.438830Z,0.0,53.7,17.67,3000.00,0.00,,53.70,0.00,0.00,0.00,53.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:05:49.062336Z,0.0,47.7,12.14,3000.00,0.00,,47.70,0.00,0.00,0.00,47.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:07:18.563759Z,0.0,50.8,12.75,3000.00,0.00,,50.80,0.00,0.00,0.00,50.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:07:28.871623Z,0.0,58.8,20.31,3000.00,0.00,,58.80,0.00,0.00,0.00,58.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:07:52.147550Z,0.0,56.3,24.50,3000.00,0.00,,56.30,0.00,0.00,0.00,56.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:09:14.079564Z,0.0,43.9,27.60,3000.00,0.00,,43.90,0.00,0.00,0.00,43.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:09:23.051664Z,0.0,56.0,12.84,3000.00,0.00,,56.00,0.00,0.00,0.00,56.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:09:28.779442Z,0.0,57.4,25.14,3000.00,0.00,,57.40,0.00,0.00,0.00,57.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:15:28.106439Z,0.0,56.8,18.14,3000.00,0.00,,56.80,0.00,0.00,0.00,56.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:15:38.280523Z,0.0,58.4,12.60,3000.00,0.00,,58.40,0.00,0.00,0.00,58.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:15:44.439438Z,0.0,60.6,24.99,3000.00,0.00,,60.60,0.00,0.00,0.00,60.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:15:48.337200Z,0.0,66.9,23.12,3000.00,0.00,,66.90,0.00,0.00,0.00,66.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:16:50.760101Z,0.0,58.7,15.35,3000.00,0.00,,58.70,0.00,0.00,0.00,58.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:16:58.715081Z,0.0,55.7,14.13,3000.00,0.00,,55.70,0.00,0.00,0.00,55.70,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:17:05.934854Z,0.0,52.4,15.14,3000.00,0.00,,52.40,0.00,0.00,0.00,52.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:17:51.172934Z,0.0,56.5,26.02,3000.00,0.00,,56.50,0.00,0.00,0.00,56.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:18:03.376314Z,0.0,58.5,27.13,3000.00,0.00,,58.50,0.00,0.00,0.00,58.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:18:10.216440Z,0.0,65.4,28.28,3000.00,0.00,,65.40,0.00,0.00,0.00,65.40,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:18:54.764046Z,0.0,49.2,22.10,3000.00,0.00,,49.20,0.00,0.00,0.00,49.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:19:03.939454Z,0.0,56.5,28.58,3000.00,0.00,,56.50,0.00,0.00,0.00,56.50,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:20:40.379945Z,0.0,52.6,28.23,3000.00,0.00,,52.60,0.00,0.00,0.00,52.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:20:46.066200Z,0.0,52.0,25.03,3000.00,0.00,,52.00,0.00,0.00,0.00,52.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:20:50.553461Z,0.0,55.0,27.52,3000.00,0.00,,55.00,0.00,0.00,0.00,55.00,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:20:57.938509Z,0.0,52.1,27.03,3000.00,0.00,,52.10,0.00,0.00,0.00,52.10,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:21:07.850901Z,0.0,53.2,24.70,3000.00,0.00,,53.20,0.00,0.00,0.00,53.20,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:21:14.825756Z,0.0,64.3,16.18,3000.00,0.00,,64.30,0.00,0.00,0.00,64.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:21:22.847549Z,0.0,62.3,12.08,3000.00,0.00,,62.30,0.00,0.00,0.00,62.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:23:36.343508Z,0.0,47.9,27.62,3000.00,0.00,,47.90,0.00,0.00,0.00,47.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:23:44.782302Z,0.0,56.8,21.41,3000.00,0.00,,56.80,0.00,0.00,0.00,56.80,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:25:29.643616Z,0.0,42.6,28.16,3000.00,0.00,,42.60,0.00,0.00,0.00,42.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:25:42.262631Z,0.0,57.9,15.33,3000.00,0.00,,57.90,0.00,0.00,0.00,57.90,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:25:47.973462Z,0.0,57.3,20.33,3000.00,0.00,,57.30,0.00,0.00,0.00,57.30,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:25:57.359806Z,0.0,57.6,15.75,3000.00,0.00,,57.60,0.00,0.00,0.00,57.60,0.00,twin,
11111111-1111-1111-1111-111111111111,2026-06-06T03:26:07.301548Z,0.0,56.8,16.64,3000.00,0.00,,56.80,0.00,0.00,0.00,56.80,0.00,twin,
